1e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.01e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.02e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.03e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.04e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.05e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.06e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.07e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.08e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.09e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.1e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.11e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.12e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.13e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.14e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.15e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.16e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.17e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.18e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.19e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.2e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.21e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.22e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.23e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.24e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.25e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.26e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.27e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.28e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.29e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.3e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.31e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.32e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.33e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.34e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.35e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.36e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.37e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.38e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.39e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.4e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.41e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.42e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.43e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.44e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.45e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.46e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.47e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.48e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.49e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.5e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.51e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.52e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.53e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.54e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.55e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.56e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.57e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.58e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.59e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.6e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.61e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.62e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.63e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.64e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.65e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.66e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.67e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.68e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.69e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.7e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.71e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.72e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.73e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.74e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.75e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.76e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.77e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.78e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.79e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.8e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.81e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.82e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.83e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.84e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.85e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.86e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.87e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.88e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.89e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.9e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.91e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.92e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.93e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.94e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.95e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.96e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.97e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.98e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
1.99e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
2e-05;2691.88;9.49394;4.08925;4.20713;1.91594;1.66845;14.1277;0.00131746;4.95959e-06;0;0
